"","Id","MSZoning","LotArea","Alley","LotShape","LandContour","Utilities","LotConfig","Neighborhood","Condition2","BldgType","OverallQual","OverallCond","YearBuilt","YearRemodAdd","Exterior1st","Exterior2nd","ExterQual","BsmtQual","BsmtExposure","BsmtFinType1","BsmtFinSF1","BsmtUnfSF","TotalBsmtSF","Heating","CentralAir","X1stFlrSF","X2ndFlrSF","GrLivArea","BsmtFullBath","FullBath","KitchenAbvGr","KitchenQual","TotRmsAbvGrd","Functional","Fireplaces","GarageType","GarageFinish","GarageCars","GarageArea","GarageQual","PavedDrive","X3SsnPorch","ScreenPorch","PoolArea","MiscVal","MoSold","SaleType","SaleCondition","SalePrice","Central"
"1231",1231,4,18890,3,1,4,"1",5,19,6,3,5,5,1977,1977,10,11,4,3,4,3,498,652,1361,2,2,1361,1259,2620,0,2,2,4,12,7,1,4,2,2,600,5,1,0,0,0,8300,8,9,5,190000,2
"1232",1232,4,7728,3,4,4,"1",5,13,3,3,5,6,1962,1962,14,15,4,4,1,1,803,303,1106,2,2,1190,0,1190,1,1,1,4,6,7,0,2,3,2,540,5,3,0,0,0,0,5,9,5,132500,2
"1233",1233,4,9842,3,4,4,"1",3,13,3,3,4,5,1962,1962,7,7,4,5,5,7,0,0,0,2,2,1224,0,1224,0,2,2,4,6,7,0,5,3,2,462,5,3,0,0,0,0,3,9,5,101800,2
"1234",1234,4,12160,3,1,4,"1",5,13,3,1,5,5,1959,1959,10,11,4,4,4,5,1000,188,1188,2,2,1188,0,1188,1,1,1,4,6,7,0,2,2,2,531,5,3,0,0,0,0,5,1,1,142000,2
"1235",1235,3,8525,3,4,1,"1",5,23,3,1,5,6,1911,1950,9,9,4,4,1,6,0,940,940,2,1,1024,940,1964,0,1,1,4,7,7,0,7,4,0,0,6,1,0,0,0,0,11,9,1,130000,1
"1236",1236,4,13132,3,4,4,"1",5,7,3,1,5,5,1914,1950,14,15,4,3,3,6,0,747,747,2,2,892,892,1784,0,1,1,4,9,7,0,6,3,1,180,2,1,0,0,0,0,7,9,5,138887,2
"1237",1237,4,2628,3,4,4,"1",5,16,3,4,7,5,2003,2003,13,16,3,3,4,6,0,764,764,2,2,764,862,1626,0,2,1,3,6,7,0,4,2,2,474,5,3,0,0,0,0,6,9,5,175500,2
"1238",1238,4,12393,3,2,4,"1",3,6,3,1,7,5,2004,2005,13,14,3,3,4,6,0,847,847,2,2,847,1101,1948,0,2,1,3,8,7,1,4,1,2,434,5,3,0,0,0,0,9,9,5,195000,2
"1239",1239,4,13072,3,4,4,"1",5,20,3,1,6,5,2005,2005,13,14,3,3,4,6,0,1141,1141,2,2,1141,0,1141,0,1,1,4,6,7,0,6,3,2,484,5,3,0,0,0,0,3,9,1,142500,2
"1240",1240,4,9037,3,1,2,"1",5,24,3,1,8,5,2006,2006,13,14,3,3,1,3,428,1048,1476,2,2,1484,0,1484,0,2,1,1,6,7,1,2,2,2,472,5,3,0,0,0,0,12,9,5,265900,2
"1241",1241,4,8158,3,4,4,"1",5,6,3,1,7,5,2003,2003,13,14,3,3,4,3,550,334,884,2,2,884,884,1768,1,2,1,3,8,7,0,2,2,2,543,5,3,0,0,0,0,7,9,5,224900,2
"1242",1242,4,9849,3,4,4,"1",5,21,3,1,7,6,2007,2007,13,14,3,3,1,6,0,1689,1689,2,2,1689,0,1689,0,2,1,3,7,7,0,2,2,3,954,5,3,0,0,0,0,6,7,6,248328,2
"1243",1243,4,10625,3,4,4,"1",5,17,3,1,7,6,1974,1974,10,11,4,3,2,3,885,0,1053,2,2,1173,0,1173,1,2,1,3,6,7,2,2,2,2,528,5,3,0,0,0,0,1,9,4,170000,2
"1244",1244,4,13891,3,4,4,"1",5,16,3,1,10,5,2006,2006,13,14,1,1,2,3,1386,690,2076,2,2,2076,0,2076,1,2,1,1,7,7,1,2,1,3,850,5,3,0,0,0,0,9,7,6,465000,2
"1245",1245,4,11435,3,1,2,"1",1,7,3,1,8,7,1929,1950,4,13,4,3,4,6,0,792,792,2,2,792,725,1517,0,1,1,3,7,7,2,6,3,2,400,5,3,0,0,0,0,6,9,5,230000,2
"1246",1246,4,12090,3,4,4,"1",5,17,3,1,6,7,1984,2003,13,14,4,3,4,6,0,585,585,2,2,1140,728,1868,0,3,1,4,7,7,1,4,1,2,477,5,3,0,147,0,0,1,9,1,178000,2
"1247",1247,2,8125,3,4,4,"1",5,21,3,1,7,5,2005,2006,13,14,3,3,4,6,0,756,756,2,2,756,797,1553,0,2,1,3,6,7,0,2,2,2,615,5,3,0,0,0,0,3,7,6,186500,2
"1248",1248,4,12328,3,1,4,"1",5,12,3,1,6,5,1976,1976,7,7,4,4,1,3,539,473,1012,2,2,1034,0,1034,1,1,1,4,6,7,0,2,3,3,888,5,3,0,0,0,0,5,9,5,169900,2
"1249",1249,5,9600,1,4,4,"1",5,18,3,1,6,5,1917,1950,1,1,4,3,4,5,319,416,735,5,1,1134,924,2058,0,1,1,4,8,7,1,6,3,2,396,2,2,0,0,0,0,4,9,5,129500,1
"1250",1250,4,7200,3,4,4,"1",5,13,3,1,5,7,1950,1950,9,9,4,4,4,2,534,246,876,2,2,988,0,988,0,1,1,4,6,7,0,2,3,1,276,5,3,0,0,0,0,5,9,5,119000,2
"1251",1251,4,11160,3,4,4,"1",1,13,3,1,7,5,1968,1968,4,4,3,4,4,1,1065,1045,2110,2,2,2110,0,2110,1,2,1,1,8,7,2,2,1,2,522,5,3,0,0,0,0,4,9,5,244000,2
"1252",1252,4,3136,3,1,4,"1",1,16,3,5,7,5,2003,2003,13,16,3,3,4,6,0,1405,1405,2,2,1405,0,1405,0,2,1,3,6,7,1,2,2,2,478,5,3,0,0,0,0,3,9,5,171750,2
"1253",1253,4,9858,3,4,4,"1",5,12,3,1,5,6,1968,1968,7,7,4,4,4,2,510,354,864,2,2,874,0,874,1,1,1,4,5,7,0,2,2,1,288,5,3,0,0,0,600,11,9,5,130000,2
"1254",1254,4,17542,3,1,4,"1",5,25,3,1,7,7,1974,2003,14,15,3,4,2,4,125,36,1192,2,2,1516,651,2167,1,2,1,3,9,7,2,2,2,2,518,5,3,0,0,0,0,7,9,5,294000,2
"1255",1255,4,6931,3,4,4,"1",5,8,3,1,7,5,2003,2004,13,14,3,3,4,6,0,746,746,2,2,760,896,1656,0,2,1,3,7,7,1,4,1,2,397,5,3,0,0,0,0,7,9,5,165400,2
"1256",1256,5,6240,3,4,4,"1",5,4,3,1,6,6,1931,1950,14,15,4,4,4,4,425,459,884,2,2,959,408,1367,0,1,1,4,6,7,1,6,3,1,560,5,3,0,120,0,0,11,9,5,127500,2
"1257",1257,4,14303,3,1,4,"1",1,14,3,1,8,5,1994,1994,7,7,3,3,2,3,1314,672,1986,2,2,1987,0,1987,1,2,1,3,7,7,1,2,1,2,691,5,3,0,0,0,0,8,9,5,301500,2
"1258",1258,4,4060,3,4,4,"1",1,8,3,1,5,8,1922,1950,14,15,4,2,4,6,0,864,864,2,2,864,0,864,0,1,1,4,4,7,0,7,4,0,0,6,3,0,0,0,0,7,9,5,99900,2
"1259",1259,4,9587,3,1,4,"1",5,9,3,1,7,5,2005,2005,13,14,3,3,2,3,655,201,856,2,2,1166,0,1166,1,2,1,3,5,7,0,2,1,2,400,5,3,0,0,0,0,7,9,5,190000,2
"1260",1260,4,9750,3,4,4,"1",3,13,3,1,6,8,1969,1969,7,7,4,3,4,1,602,14,1054,2,2,1054,0,1054,1,1,1,4,6,7,0,2,3,2,460,5,3,0,80,0,0,7,9,5,151000,2
"1261",1261,4,24682,3,3,4,"1",2,9,3,1,6,5,1999,1999,13,14,4,3,4,6,0,841,841,2,2,892,783,1675,0,2,1,4,7,7,1,4,1,2,502,5,3,0,0,0,0,6,9,5,181000,2
"1262",1262,4,9600,3,4,4,"1",5,13,3,1,5,6,1956,1956,9,9,4,4,4,5,504,546,1050,2,2,1050,0,1050,0,1,1,4,5,7,0,2,3,1,338,5,3,0,0,0,0,6,9,5,128900,2
"1263",1263,4,11250,3,4,4,"1",5,5,3,1,4,5,1957,1989,14,15,4,4,1,6,0,1104,1104,2,2,1104,684,1788,1,1,1,4,8,4,2,2,3,1,304,5,3,0,0,0,0,11,9,5,161500,2
"1264",1264,4,13515,2,4,4,"1",5,4,3,1,6,6,1919,1950,14,15,4,4,4,6,0,764,764,2,2,1060,764,1824,0,1,1,4,8,7,1,6,3,2,520,5,1,0,0,0,0,7,9,5,180500,2
"1265",1265,3,4060,3,4,4,"1",5,13,3,5,6,5,1998,1999,9,9,3,3,4,3,266,1139,1405,2,2,1337,0,1337,1,2,1,3,5,7,0,2,1,2,511,5,3,0,0,0,0,8,1,1,181000,2
"1266",1266,2,3735,3,4,4,"1",4,21,3,5,7,5,1999,1999,9,9,3,3,4,3,450,241,691,2,2,713,739,1452,1,2,1,3,6,7,0,6,3,2,506,5,3,0,0,0,0,3,9,5,183900,2
"1267",1267,5,10120,3,1,1,"1",5,18,3,2,7,4,1910,1950,14,15,2,4,4,6,0,925,925,2,1,964,925,1889,0,1,2,4,9,7,1,6,3,1,308,5,1,0,0,0,0,1,9,5,122000,1
"1268",1268,4,13214,3,1,2,"1",5,24,3,1,9,5,2008,2009,12,6,1,1,2,6,0,2002,2002,2,2,2018,0,2018,0,2,1,1,10,7,1,2,1,3,746,5,3,0,0,0,0,5,9,5,378500,2
"1269",1269,4,14100,3,1,4,"1",5,7,3,1,8,9,1935,1997,12,13,4,4,3,5,192,536,728,2,2,1968,1479,3447,0,3,1,3,11,7,2,4,3,3,1014,5,3,0,0,0,0,5,9,5,381000,2
"1270",1270,4,11344,3,4,4,"1",5,13,3,1,5,5,1958,1958,9,9,4,4,4,2,460,414,874,3,2,874,650,1524,0,1,1,4,7,7,0,2,3,1,315,5,3,0,0,0,0,7,9,5,144000,2
"1271",1271,4,23595,3,4,3,"1",5,5,3,1,7,6,1979,1979,10,11,3,3,2,3,1258,74,1332,2,2,1332,192,1524,2,0,1,3,4,7,1,2,1,2,586,5,3,0,0,0,0,4,9,5,260000,2
"1272",1272,4,9156,3,1,4,"1",5,17,3,1,6,7,1968,1968,4,4,4,4,4,6,0,1489,1489,2,2,1489,0,1489,0,2,1,3,7,7,1,2,2,2,462,5,3,0,0,0,0,8,9,5,185750,2
"1273",1273,4,13526,3,1,4,"1",2,19,3,1,5,6,1965,1965,7,11,4,4,4,2,560,0,935,2,2,935,0,935,1,1,1,4,5,7,0,2,3,1,288,5,3,0,0,0,0,11,9,5,137000,2
"1274",1274,4,11512,3,1,4,"1",1,8,3,1,6,7,1959,2006,10,11,4,4,1,1,719,300,1019,2,2,1357,0,1357,1,1,1,1,5,7,1,3,2,1,312,5,3,0,163,0,0,5,9,5,177000,2
"1275",1275,4,5362,3,4,4,"1",1,7,3,1,5,6,1910,2003,14,16,4,4,4,6,0,661,661,2,2,661,589,1250,0,2,1,4,8,7,1,6,3,2,552,5,3,0,0,0,0,11,9,5,139000,2
"1276",1276,4,11345,3,4,4,"1",1,13,3,3,5,5,1948,1950,1,1,4,4,4,5,220,708,928,2,2,928,992,1920,0,2,2,4,10,7,0,6,3,2,400,5,3,0,0,0,0,7,9,5,137000,2
"1277",1277,4,12936,3,1,4,"1",2,17,3,1,6,6,1972,1972,7,11,4,4,4,2,593,130,723,2,2,735,660,1395,0,1,1,4,6,7,1,2,3,2,497,5,3,0,0,0,0,12,9,5,162000,2
"1278",1278,4,17871,3,1,4,"1",2,17,3,1,6,5,1967,1976,7,7,4,3,1,1,528,1152,1680,2,2,1724,0,1724,1,1,1,4,7,7,1,2,2,2,480,5,3,0,0,0,0,6,9,5,197900,2
"1279",1279,4,9473,3,4,4,"1",5,6,3,1,8,5,2002,2002,13,14,3,3,4,3,804,324,1128,2,2,1128,903,2031,1,2,1,3,7,7,1,2,2,2,577,5,3,0,0,0,0,3,9,5,237000,2
"1280",1280,1,7500,3,4,4,"1",5,10,3,1,4,4,1920,1950,9,9,4,4,4,6,0,698,698,2,2,698,430,1128,0,1,1,4,6,7,0,6,2,2,528,5,3,0,0,0,0,4,1,1,68400,2
"1281",1281,4,9808,3,1,4,"1",5,6,3,1,7,5,2002,2002,13,14,3,3,4,3,788,785,1573,2,2,1573,0,1573,1,2,1,3,6,7,0,2,2,2,544,5,3,0,0,0,0,3,9,5,227000,2
"1282",1282,4,8049,3,1,4,"1",2,24,3,1,7,5,1990,1990,7,7,4,3,4,1,1053,256,1309,2,2,1339,0,1339,1,2,1,4,6,7,1,2,1,2,484,3,3,0,90,0,0,7,9,5,180000,2
"1283",1283,4,8800,3,1,4,"1",5,6,3,1,5,7,1977,2008,7,7,4,3,3,4,532,364,1040,2,2,1040,0,1040,0,2,1,3,5,7,0,6,3,2,484,5,3,0,288,0,0,9,9,5,150500,2
"1284",1284,4,9400,3,4,3,"1",1,12,3,3,6,5,1971,1971,9,16,4,4,1,6,0,912,912,2,2,912,912,1824,0,2,2,4,8,7,0,7,4,0,0,6,3,0,0,0,0,4,9,5,139000,2
"1285",1285,4,9638,3,4,4,"1",5,23,3,1,6,7,1919,1990,14,16,4,4,4,6,0,804,804,2,2,1699,748,2447,0,2,1,3,10,4,1,6,3,1,336,5,3,0,116,0,0,3,9,5,169000,2
"1286",1286,5,6000,3,4,4,"1",5,4,3,1,6,6,1939,1950,9,9,4,4,4,6,0,780,780,2,2,825,587,1412,0,1,1,4,6,7,1,6,3,1,280,5,3,0,0,0,0,5,9,5,132500,2
"1287",1287,4,9790,3,4,4,"1",5,17,3,1,6,5,1963,1963,7,7,4,4,4,1,569,678,1328,2,2,1328,0,1328,1,1,1,4,6,7,2,2,3,2,528,5,3,0,0,0,0,6,9,5,143000,2
"1288",1288,4,36500,3,1,3,"1",5,5,3,1,5,5,1964,1964,14,15,4,4,1,5,812,812,1624,2,2,1582,0,1582,0,2,1,4,7,7,0,2,3,2,390,5,1,0,0,0,0,6,9,5,190000,2
"1289",1289,4,5664,3,1,4,"1",5,22,3,5,8,5,2000,2000,6,6,3,3,4,3,1158,343,1501,2,2,1659,0,1659,1,2,1,1,5,7,1,2,1,2,499,5,3,0,0,0,0,10,9,5,278000,2
"1290",1290,4,11065,3,1,4,"1",5,16,3,1,8,5,2006,2006,13,14,3,3,3,6,0,1085,1085,2,2,1120,850,1970,0,2,1,1,8,7,1,4,1,3,753,5,3,0,0,0,0,10,7,6,281000,2
"1291",1291,4,14112,3,1,4,"1",1,13,3,1,5,7,1964,1964,14,7,4,4,1,3,1014,138,1152,2,2,1152,0,1152,1,1,1,4,6,7,1,2,2,2,484,5,3,0,0,0,0,4,9,5,180500,2
"1292",1292,5,1680,3,4,4,"1",5,3,3,4,5,7,1972,1972,6,6,4,4,4,1,231,399,630,2,2,630,672,1302,0,2,1,4,6,7,0,6,3,1,264,5,3,0,0,0,0,2,9,5,119500,2
"1293",1293,5,6600,3,4,4,"1",1,18,3,1,5,4,1892,1965,14,15,4,4,4,6,0,994,994,2,1,1378,994,2372,0,2,2,4,11,4,0,2,2,1,432,5,3,0,0,0,0,12,9,5,107500,1
"1294",1294,4,10140,3,4,4,"1",5,17,3,1,7,5,1976,1976,7,7,4,3,4,3,194,638,832,2,2,832,832,1664,0,2,1,4,8,7,1,2,2,2,528,5,3,0,259,0,0,3,9,5,162900,2
"1295",1295,4,8172,3,4,4,"1",5,8,3,1,5,7,1955,1990,15,11,4,4,4,5,167,697,864,2,2,864,0,864,1,1,1,4,5,7,0,6,3,2,572,5,1,0,0,0,0,4,9,5,115000,2
"1296",1296,4,8400,3,4,4,"1",5,13,3,1,5,5,1968,1968,7,7,4,4,1,2,1016,36,1052,2,2,1052,0,1052,1,1,1,4,5,7,0,2,2,1,288,5,3,0,0,0,0,11,9,5,138500,2
"1297",1297,4,8700,3,4,4,"1",5,13,3,1,5,6,1963,1963,9,9,4,4,3,1,776,344,1120,2,2,1128,0,1128,1,2,1,4,6,7,0,2,2,2,525,5,3,0,0,0,0,12,9,5,155000,2
"1298",1298,5,3675,3,4,4,"1",5,8,3,5,6,5,2005,2006,13,14,4,3,2,3,547,0,547,2,2,1072,0,1072,1,2,1,4,5,7,0,3,1,2,525,5,3,0,0,0,0,6,7,6,140000,2
"1299",1299,4,63887,3,3,1,"1",1,8,3,1,10,5,2008,2008,12,13,1,1,2,3,5644,466,6110,2,2,4692,950,5642,2,2,1,1,12,7,3,2,1,2,1418,5,3,0,0,480,0,1,7,6,160000,2
"1300",1300,4,7500,3,4,4,"1",5,13,3,1,5,7,1959,1994,4,4,4,4,4,4,340,0,1246,2,2,1246,0,1246,1,1,1,3,6,7,0,2,2,1,305,5,3,0,0,0,0,5,9,5,154000,2
"1301",1301,4,10762,3,1,4,"1",2,9,3,1,7,5,1999,1999,13,14,3,3,4,3,694,284,978,2,2,1005,978,1983,0,2,1,3,9,7,1,2,1,2,490,5,3,0,0,0,0,5,9,5,225000,2
"1302",1302,4,7500,3,1,1,"1",5,7,3,1,6,7,1942,1950,14,15,4,4,4,2,547,224,771,2,2,753,741,1494,0,1,1,3,7,7,2,2,3,1,213,5,2,0,224,0,0,11,9,5,177500,2
"1303",1303,4,10120,3,4,4,"1",5,14,3,1,8,5,1994,1994,13,14,3,3,4,3,740,425,1165,2,2,1203,1323,2526,1,2,1,3,8,7,1,2,2,3,844,5,3,0,0,0,0,12,9,5,290000,2
"1304",1304,4,8688,3,4,4,"1",5,21,3,1,7,5,2005,2005,13,14,3,3,1,6,0,1616,1616,2,2,1616,0,1616,0,2,1,3,7,7,0,2,2,3,834,5,3,0,0,0,0,4,9,5,232000,2
"1305",1305,5,3363,3,4,4,"1",5,8,3,5,7,5,2004,2004,13,14,3,3,4,6,0,976,976,2,2,976,732,1708,0,2,1,3,7,1,0,6,3,2,380,5,3,0,0,0,0,4,9,5,130000,2
"1306",1306,4,13173,3,1,4,"1",1,16,3,1,9,5,2006,2007,13,14,3,1,4,3,1572,80,1652,2,2,1652,0,1652,1,2,1,1,6,7,2,2,1,2,840,5,3,0,0,0,0,11,9,5,325000,2
"1307",1307,4,6955,3,1,4,"1",5,16,3,5,7,5,2005,2006,13,14,3,3,4,6,0,1368,1368,2,2,1368,0,1368,0,2,1,3,6,7,1,2,2,2,474,5,3,0,0,0,0,9,7,6,202500,2
"1308",1308,4,8072,3,4,4,"1",5,6,3,1,5,5,1994,1995,13,14,4,3,4,1,746,244,990,2,2,990,0,990,1,1,1,4,5,7,0,6,3,2,480,5,3,0,0,0,0,5,9,5,138000,2
"1309",1309,5,12000,3,4,4,"1",5,18,3,1,5,7,1948,2005,9,9,4,4,4,3,144,172,924,2,2,1122,0,1122,1,1,1,3,6,7,0,2,3,2,528,5,3,0,0,0,0,5,9,5,147000,2
"1310",1310,4,7153,3,4,4,"1",5,20,3,1,6,5,1991,1991,7,7,4,3,4,3,1200,78,1278,2,2,1294,0,1294,1,2,1,3,6,7,0,2,2,2,496,5,3,0,0,0,0,6,9,5,179200,2
"1311",1311,4,17500,3,4,4,"1",5,7,3,1,7,8,1959,2002,4,7,3,3,1,3,1406,496,1902,2,2,1902,0,1902,1,2,1,1,7,7,2,2,1,2,567,5,3,0,0,0,0,5,9,5,335000,2
"1312",1312,4,8814,3,4,4,"1",5,6,3,1,7,5,2005,2007,13,14,3,3,4,3,925,349,1274,2,2,1274,0,1274,1,2,1,3,6,7,0,2,2,2,508,5,3,0,0,0,0,1,7,6,203000,2
"1313",1313,4,9572,3,1,4,"1",5,14,3,1,8,5,1990,1990,14,15,3,1,4,3,482,971,1453,2,2,1453,1357,2810,0,2,1,3,9,7,1,2,2,2,750,3,3,0,0,0,0,6,9,5,302000,2
"1314",1314,4,14774,3,1,4,"1",1,14,3,1,9,5,1999,1999,13,14,3,3,4,6,0,1393,1393,2,2,1422,1177,2599,0,2,1,3,10,7,1,4,1,3,779,5,3,0,0,0,0,5,9,5,333168,2
"1315",1315,4,8190,3,4,4,"1",5,8,3,1,4,6,1954,1954,14,15,4,4,4,5,732,216,948,2,2,948,0,948,1,1,1,4,5,7,1,6,3,1,280,5,3,0,0,0,0,10,9,5,119000,2
"1316",1316,4,11075,3,4,4,"1",5,13,3,1,6,5,1969,1969,7,7,4,2,3,1,500,176,952,2,2,1092,1020,2112,0,2,1,4,9,7,2,2,3,2,576,5,3,0,0,0,0,6,9,5,206900,2
"1317",1317,4,10226,3,1,4,"1",5,6,3,1,8,5,2008,2008,13,14,3,1,2,6,0,1622,1622,2,2,1630,0,1630,1,2,1,1,8,7,1,2,2,3,860,5,3,0,0,0,0,1,9,5,295493,2
"1318",1318,2,4230,2,4,4,"1",1,21,3,5,7,5,2006,2007,13,14,3,1,4,6,0,1352,1352,2,2,1352,0,1352,0,2,1,3,5,7,1,2,2,2,466,5,3,0,0,0,0,4,7,6,208900,2
"1319",1319,4,14781,3,2,4,"1",2,6,3,1,8,5,2001,2002,13,14,3,3,2,6,0,1753,1753,2,2,1787,0,1787,0,2,1,3,7,7,1,2,2,3,748,5,3,0,0,0,0,8,9,5,275000,2
"1320",1320,4,10215,3,4,1,"1",5,8,3,1,4,5,1954,1954,14,15,4,4,4,1,492,372,864,2,2,948,0,948,0,1,1,4,5,7,0,2,3,1,248,5,3,0,0,0,0,2,9,5,111000,2
"1321",1321,4,8400,3,4,4,"1",5,13,3,1,6,3,1957,1957,4,4,4,4,4,1,189,628,1478,2,2,1478,0,1478,1,1,1,4,6,7,2,2,2,2,442,5,3,0,216,0,0,6,9,5,156500,2
"1322",1322,4,6627,3,1,4,"1",1,4,3,1,3,6,1949,1950,13,14,4,5,5,7,0,0,0,1,1,720,0,720,0,1,1,4,4,7,0,6,3,1,287,5,3,0,0,0,0,7,9,5,72500,1
"1323",1323,4,10186,3,1,4,"1",5,14,3,1,7,5,1992,1992,7,7,3,3,4,3,674,76,750,2,2,1061,862,1923,1,2,1,3,8,7,1,2,2,2,564,5,3,0,0,0,0,6,9,5,190000,2
"1324",1324,4,5330,3,4,2,"1",5,4,3,1,4,7,1940,1950,13,14,2,4,4,4,280,140,420,2,2,708,0,708,0,1,1,2,5,7,0,7,4,0,0,6,3,0,0,0,0,12,9,5,82500,2
"1325",1325,4,9986,3,4,4,"1",5,21,3,1,8,5,2006,2007,13,14,3,1,1,6,0,1795,1795,2,2,1795,0,1795,0,2,1,3,7,7,1,2,2,3,895,5,3,0,0,0,0,2,7,6,147000,2
"1326",1326,5,3636,3,4,4,"1",5,10,3,1,4,4,1922,1950,1,1,4,4,4,6,0,796,796,2,1,796,0,796,0,1,1,4,5,7,0,7,4,0,0,6,1,0,0,0,0,1,9,5,55000,1
"1327",1327,3,4270,3,4,1,"1",5,8,3,1,3,6,1931,2006,9,9,4,4,4,5,544,0,544,2,2,774,0,774,0,1,1,3,6,7,0,7,4,0,0,6,3,0,0,0,0,5,9,5,79000,2
"1328",1328,4,6600,3,4,4,"1",5,12,3,1,5,9,1982,2008,13,14,3,4,4,1,641,175,816,2,2,816,0,816,0,1,1,3,5,7,1,2,3,1,264,5,3,0,0,0,0,10,9,5,130500,2
"1329",1329,5,10440,1,4,4,"1",1,18,3,1,6,7,1920,1950,4,15,3,3,4,4,493,1017,1510,3,2,1584,1208,2792,0,2,1,4,8,5,2,6,3,2,520,2,3,0,480,0,1150,6,9,5,256000,2
"1330",1330,4,9084,3,1,4,"1",5,9,3,1,7,5,1998,1998,13,14,4,3,4,6,0,935,935,2,2,955,677,1632,0,2,1,4,8,7,1,2,1,2,462,5,3,0,0,0,0,6,9,5,176500,2
"1331",1331,4,10000,3,4,4,"1",5,21,3,1,8,5,2006,2006,13,14,3,3,1,6,0,1588,1588,2,2,1588,0,1588,0,2,1,3,7,7,1,2,2,3,825,5,3,0,0,0,0,12,9,5,227000,2
"1332",1332,4,10780,3,1,4,"1",5,6,3,1,5,5,1976,1976,9,9,4,4,1,1,483,428,911,2,2,954,0,954,0,1,1,4,6,7,0,6,3,2,576,5,3,0,0,0,0,7,9,5,132500,2
"1333",1333,4,8877,3,4,4,"1",5,8,3,1,4,6,1938,1958,9,9,4,4,3,1,690,126,816,2,2,816,0,816,1,1,1,4,3,7,1,6,3,1,288,2,3,0,0,0,0,5,9,5,100000,2
"1334",1334,5,7200,3,4,4,"1",1,10,3,1,5,6,1938,1995,14,15,4,4,4,6,0,803,803,2,2,803,557,1360,0,1,1,3,6,7,0,6,3,1,297,5,3,0,0,0,0,7,9,5,125500,2
"1335",1335,5,2368,3,4,4,"1",5,3,3,5,5,6,1970,1970,7,7,4,4,4,4,765,0,765,2,2,765,600,1365,0,1,1,4,7,3,0,2,3,2,440,5,3,0,0,0,0,5,9,5,125000,2
"1336",1336,4,9650,3,4,4,"1",5,17,3,1,6,5,1977,1977,10,11,4,3,4,1,686,664,1350,2,2,1334,0,1334,0,2,1,4,6,7,1,2,2,2,630,5,3,0,0,0,0,4,9,5,167900,2
"1337",1337,4,9246,3,1,4,"1",5,17,3,3,5,5,1973,1973,10,11,4,4,4,6,0,1656,1656,2,2,1656,0,1656,0,2,2,4,8,7,0,6,3,2,506,5,3,0,0,0,0,11,9,5,135000,2
"1338",1338,5,4118,1,1,1,"1",1,18,3,1,4,4,1941,1950,14,15,4,4,4,6,0,693,693,4,1,693,0,693,0,1,1,2,4,7,0,7,4,0,0,6,1,0,0,0,0,3,9,5,52500,1
"1339",1339,4,13450,3,1,4,"1",1,6,3,1,7,5,2002,2002,13,14,3,3,4,3,700,216,916,2,2,920,941,1861,1,2,1,3,8,7,0,4,2,2,492,5,3,0,0,0,0,6,9,5,200000,2
"1340",1340,4,9560,3,1,4,"1",1,6,3,1,5,7,1972,1972,9,9,4,4,3,5,360,504,864,2,2,864,0,864,0,1,1,4,5,7,0,2,2,1,288,5,3,0,0,0,0,6,9,5,128500,2
"1341",1341,4,8294,3,4,4,"1",5,13,3,1,4,5,1971,1971,9,9,4,4,4,6,0,858,858,2,2,872,0,872,0,1,1,4,5,7,0,6,3,4,480,5,3,0,0,0,0,6,9,5,123000,2
"1342",1342,4,13695,3,4,4,"1",5,20,3,1,6,5,2003,2004,13,14,4,3,4,3,814,300,1114,2,2,1114,0,1114,1,1,1,3,6,7,0,6,3,2,576,5,3,0,0,0,0,7,9,5,155000,2
"1343",1343,4,9375,3,4,4,"1",5,6,3,1,8,5,2002,2002,13,14,3,3,4,6,0,1284,1284,2,2,1284,885,2169,0,2,1,3,7,7,1,2,2,2,647,5,3,0,0,0,0,8,9,5,228500,2
"1344",1344,4,7558,3,4,1,"1",5,7,3,1,6,6,1928,1950,4,12,4,4,4,6,0,896,896,2,2,1172,741,1913,0,1,1,4,9,7,1,6,3,2,342,2,3,0,0,0,0,3,9,5,177000,2
"1345",1345,4,11103,3,1,4,"1",1,6,3,1,7,5,2006,2006,13,14,3,3,4,6,0,728,728,2,2,728,728,1456,0,2,1,3,8,7,1,2,1,2,440,5,3,0,0,0,0,7,7,6,155835,2
"1346",1346,5,6000,3,4,4,"1",5,18,3,1,4,4,1920,1950,9,9,4,4,4,1,250,710,960,2,2,960,0,960,0,1,1,2,5,7,0,6,3,1,308,5,3,0,0,0,0,7,9,5,108500,2
"1347",1347,4,20781,3,2,4,"1",2,17,3,1,7,7,1968,2003,4,7,4,4,4,2,297,1203,1568,2,2,2156,0,2156,0,2,1,4,9,7,1,2,2,2,508,3,3,290,0,0,0,6,9,5,262500,2
"1348",1348,4,15306,3,1,2,"1",1,24,3,1,8,5,2006,2007,13,14,3,1,2,3,80,1652,1732,2,2,1776,0,1776,1,2,1,3,7,7,1,2,1,3,712,5,3,0,0,0,0,5,7,6,283463,2
"1349",1349,4,16196,3,3,3,"1",5,20,3,1,7,5,1998,1998,13,14,3,3,2,3,1443,39,1482,2,2,1494,0,1494,1,2,1,3,5,7,1,2,2,2,514,5,3,0,0,0,0,8,9,5,215000,2
